name,ISO3,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Madagascar,MDG,0.765706723,0.776606963,0.795973318,0.772551937,0.632820504,0.60909212,0.682993175,0.498843527,0.47880447,0.458181712,0.54989465,0.485976941,0.548181684,0.587200995,0.509227389,0.545752969,0.686528906,0.572270887,0.568656173,0.527834735,0.546772695,0.606086939,0.681000427,0.738523026,0.557720663,0.615859828,0.637867306,0.804259306,0.948160106,0.88543721,0.913480387,1.040628411,1.012572082,1.062039585,1.035913249,0.908203298,0.913901015,0.977794484,1.004917222,1,0.995214198,1.027467675,1.05969583,1.088248796,1.108598876,1.126921579,1.145006371
Malawi,MWI,1.094508494,1.155093128,1.074239852,1.073946559,1.006692157,0.901571967,0.943118116,0.912177491,1.016286215,1.143641071,1.229659029,1.440906786,1.269662637,1.332214621,0.860798247,0.88049313,1.307130878,1.431879643,0.931272392,0.912458923,0.888685198,0.90928508,1.052875075,0.914841984,0.939425917,0.956795194,0.999329956,1.01054885,1.127392476,1.211664709,1.273183751,1.393492416,1.024574095,0.884532084,0.932809562,0.958005849,0.803590443,0.876514171,0.942450085,1,1.101053862,1.176354784,1.14388782,1.111225838,1.088635158,1.067995324,1.064000298
Malaysia,MYS,0.637906045,0.609070533,0.616095924,0.64851942,0.681607016,0.632063235,0.555444137,0.600542127,0.598715022,0.60457895,0.628586252,0.650067853,0.718731895,0.739630126,0.754057143,0.818843588,0.845095848,0.782090835,0.608288274,0.628517388,0.685354664,0.67451393,0.695611471,0.718563399,0.761748554,0.802953191,0.861992132,0.964713589,1.097412528,0.976432547,1.108616611,1.230144068,1.230855957,1.208697593,1.19236635,0.998028418,0.955191228,0.956216178,1.025952387,1,0.982488055,1.055654498,1.07338195,1.103169801,1.12801149,1.155851411,1.18383472
Maldives,MDV,0.163656918,0.175772766,0.194929198,0.201709691,0.20657937,0.215261928,0.233725278,0.20246157,0.222463569,0.229851098,0.275304303,0.292106255,0.320439448,0.34370828,0.352978778,0.401014322,0.415741642,0.465877531,0.451022881,0.458850099,0.464028448,0.429505336,0.437014995,0.442797322,0.487080733,0.531448618,0.570697161,0.628390878,0.698082426,0.77665651,0.79906899,0.747674818,0.800335528,0.849710579,0.88901421,0.959626492,0.961667588,0.975047386,1.005463242,1,0.983995531,0.999946262,1.021191525,1.041841898,1.0628957,1.084332853,1.10614348
Mali,MLI,0.525826488,0.450223639,0.450176474,0.421241597,0.410712331,0.400620712,0.524525482,0.596325035,0.598069062,0.659511474,0.687855095,0.650885737,0.678932175,0.653642524,0.48229649,0.606832035,0.579038368,0.518889627,0.522996584,0.509413179,0.438534419,0.444872586,0.485840433,0.537365375,0.612076062,0.658728928,0.695336107,0.793566813,0.913411189,0.906645434,0.900227988,1.059037552,1.023333605,1.064093664,1.078180274,0.926243135,0.936193741,0.973863287,1.033788673,1,1.039742192,1.128376199,1.166722359,1.193136947,1.218608884,1.23068296,1.267872026
Malta,MLT,,,,,,,,,,,,,,,,,,,,,0.55334218,0.561844911,0.599907437,0.702186806,0.784372802,0.797615623,0.82611715,0.924837667,1.017641985,0.983527004,0.966271085,1.024955187,0.967153596,1.021855591,1.046378464,0.910653544,0.922780859,0.964098567,1.031404179,1,1.028716457,1.112302071,1.144666408,1.163984664,1.186455998,1.210578019,1.2346807
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,0.636286735,0.658037292,0.671403118,0.661493939,0.657502307,0.685821649,0.691482303,0.703932864,0.708462005,0.73562033,0.741492146,0.813507467,0.78241372,0.781275986,0.845332534,0.909426934,0.894763216,0.889351609,0.885400988,0.95350251,0.973783104,0.989516234,1,1.012491725,1.027910381,1.048325133,1.068304076,1.09201169,1.112580472,1.134308964
Mauritania,MRT,,,,,,,,,,,,0.656114115,0.678885451,0.547289126,0.594526195,0.582279673,0.560781266,0.567973976,0.540620205,0.491755976,0.458720733,0.453582778,0.455347729,0.49150729,0.540456386,0.618789554,0.71403106,0.786330039,0.936594522,0.860466419,1.000341158,1.155321132,1.095941146,1.147765357,0.993206477,0.880839914,0.902515624,0.922324726,0.938370542,1,1.053793924,1.154594517,1.032850005,1.014069543,1.025428903,1.0344051,1.044624238
Mauritius,MUS,0.537567046,0.482007868,0.438428217,0.462580459,0.408629257,0.386882928,0.476102286,0.547235085,0.594457762,0.5845975,0.654189448,0.689141662,0.72850253,0.714573285,0.761663599,0.834137419,0.81686681,0.725809657,0.691179541,0.711222894,0.70563044,0.676356347,0.69841085,0.791685686,0.858544644,0.834668018,0.828559206,0.908660612,1.056872362,0.934796074,0.981437268,1.085703333,1.062781955,1.068855096,1.087433234,0.958996402,0.966205107,1.008850241,1.039976317,1,0.963442611,0.968507528,1.009441237,1.020415946,1.022468377,1.024924956,1.0304473
Mexico,MEX,0.437824247,0.518142518,0.37799282,0.319294533,0.364122145,0.378116467,0.270113413,0.291201647,0.351732852,0.41173661,0.46198501,0.5314357,0.595223326,0.718645268,0.721751716,0.525468131,0.561668321,0.640081822,0.640403552,0.710481139,0.798484647,0.856972639,0.874782667,0.81454132,0.840667838,0.921740976,0.980511799,1.034534173,1.078497541,0.923317577,1.032315357,1.111341072,1.09100017,1.142162161,1.146169134,0.988581829,0.886483689,0.93287467,0.962807622,1,0.924275792,0.975371347,0.993486076,1.016848024,1.043219055,1.068949955,1.094587515
Micronesia,FSM,,,,,,,,,,,,,,,,0.5699592,0.580130836,0.586399875,0.603813356,0.597447472,0.603424744,0.611371636,0.610168117,0.607968216,0.614848498,0.627552162,0.635813974,0.658637347,0.689133688,0.726191417,0.753265346,0.764396209,0.819013032,0.82430104,0.849081497,0.803938373,0.837110122,0.901189774,0.985046005,1,1.004354838,1.025156569,1.047012114,1.067429555,1.089667638,1.112053123,1.134132822
"Moldova, Republic of",MDA,,,,,,,,,,,,,0.099937406,0.129951221,0.196194982,0.247679321,0.309420833,0.346616687,0.32629669,0.233282044,0.256362035,0.272124493,0.283285817,0.316753253,0.386786648,0.41381331,0.450362443,0.564646608,0.720643945,0.688522194,0.82481774,0.940344629,0.978628969,0.97867519,0.933445768,0.76091068,0.76141634,0.871280843,0.979747591,1,1.039848815,1.038161521,1.046404966,1.054770148,1.063213017,1.071688423,1.086716273
Mongolia,MNG,1.363546596,1.316571941,1.261590159,1.236253181,1.078137433,1.184798312,1.194921332,1.296875103,1.238827386,1.238664153,0.79590332,0.92300821,0.564881097,0.287064225,0.337841033,0.497647844,0.452060849,0.381268876,0.351313607,0.320372635,0.340575349,0.36368141,0.380149527,0.403941007,0.45925747,0.469131483,0.586897313,0.669414013,0.824354796,0.686231272,1.002306005,1.238111053,1.300107924,1.193291699,1.074869612,1.008924374,0.947115318,0.920642156,0.987053613,1,0.991462713,1.023027566,1.044324935,1.066645646,1.089263544,1.112686721,1.137075987
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,0.310497295,0.365617841,0.395928694,0.511680897,0.604408124,0.632650469,0.701843933,0.889237,1.027100746,0.996452717,0.964440324,1.02424697,0.947728562,0.999386482,1.010231145,0.862278507,0.903882303,0.957658703,1.034147532,1,1.019108421,1.102960046,1.129658168,1.147658103,1.166758551,1.186136774,1.20603432
Morocco,MAR,0.784175068,0.654769842,0.602932823,0.548060088,0.480409577,0.456049479,0.556052449,0.629365117,0.674993428,0.678680707,0.737218836,0.735583247,0.784531781,0.742184987,0.754847314,0.874716596,0.860834229,0.793138916,0.789835472,0.778136457,0.712673356,0.674334407,0.699962008,0.814259071,0.88983995,0.900735406,0.92189569,1.025359135,1.13294259,1.091399946,1.054904316,1.089998948,1.025737514,1.066714514,1.070641989,0.941361452,0.951124793,0.968621615,1.011078794,1,1.020227063,1.066186679,1.086625785,1.104050805,1.122817097,1.142843693,1.163053215
Mozambique,MOZ,1.990439887,1.472574316,1.615685102,1.716661431,1.912688179,2.50283232,3.007052855,1.184473524,0.962154198,0.943774417,1.499592486,1.477171668,1.097478848,1.018125808,1.026680508,1.043181775,1.319766567,1.417346119,1.457517232,1.375113093,1.235622145,1.085986859,1.052808423,1.094521203,1.230576672,1.29432622,1.289497812,1.355333523,1.515809912,1.383034783,1.209474116,1.418421705,1.494847175,1.458644335,1.410582065,1.196322874,0.862299092,0.915668043,0.99019259,1,0.951450242,0.904154298,0.921232649,0.946997854,0.97760438,1.008832501,1.031189905
Myanmar,MMR,,,,,,,,,,,,,,,,,,,0.454054848,0.52314835,0.559096845,0.458238996,0.404577876,0.458631702,0.481587417,0.478156991,0.472776463,0.552336237,0.732537579,0.850383997,0.997001243,1.338251516,1.375243425,1.315675635,1.260889044,1.163963194,1.049086835,1.011475743,1.034870825,1,1.144527725,1.177999286,1.21068663,1.241199687,1.273266448,1.306165514,1.339909988
Namibia,NAM,,,,,,,,,,,0.615382273,0.587463485,0.56776578,0.553563235,0.604892764,0.625442911,0.604515685,0.603634631,0.516736059,0.526187389,0.587584235,0.520883265,0.463372286,0.655553716,0.824819264,0.864355501,0.914702418,0.964985964,0.914876143,0.957162188,1.142210536,1.196904565,1.193616776,1.056527904,1.017620632,0.898764986,0.841099344,1.021393984,1.072207058,1,0.908133153,0.953406296,0.974634952,0.990309869,1.00823017,1.027022257,1.047235074
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,0.721442414,0.701394302,0.605694742,0.617334175,0.824966401,0.899328168,0.864566701,1.09595081,1.459417746,1.137298776,0.948074711,0.759585003,0.847491953,0.986456815,1.052009748,1,0.951267247,1.092872267,1.16458514,1.195988153,1.213532456,1.222892057,1.24835914
Nepal,NPL,0.392455337,0.42370812,0.412594055,0.465319957,0.448743848,0.439014628,0.456931882,0.465986714,0.510182135,0.494388766,0.486250718,0.500275865,0.436545563,0.451526653,0.435752563,0.457281861,0.447476231,0.462060689,0.44632436,0.439336444,0.439082731,0.427295876,0.432994726,0.441072163,0.484303088,0.526333265,0.562999213,0.621513723,0.711757715,0.697699151,0.828564655,0.951805515,0.910101355,0.897664613,0.868201188,0.895232471,0.897337022,0.972764934,1.033032025,1,1.027426822,1.045506618,1.075398976,1.107144557,1.138693726,1.168783241,1.198932103
Netherlands,NLD,0.47645678,0.3999948,0.39398036,0.37640435,0.33944844,0.33374387,0.45308948,0.54406559,0.56494768,0.53371318,0.6313287,0.63399338,0.69085206,0.66454286,0.6923102,0.8010639,0.7719115,0.68407677,0.68704558,0.66798642,0.59732177,0.60464367,0.66020835,0.80845011,0.90073227,0.91902714,0.95113298,1.05879324,1.14117205,1.10417112,1.0599676,1.11516286,1.04569527,1.0939328,1.09585189,0.92349605,0.92507369,0.95486545,1.02408361,1,1.04200189,1.121017189,1.15363355,1.174973004,1.19600691,1.217734871,1.239204285
New Zealand,NZL,0.30717008,0.31631404,0.31237604,0.2995681,0.27450431,0.27210938,0.35363977,0.44089074,0.52430118,0.50185239,0.51565291,0.50172714,0.47534673,0.48788022,0.53953666,0.60926623,0.6524046,0.62966395,0.51518983,0.51153671,0.44923916,0.43394567,0.48097978,0.61167859,0.72253518,0.78634804,0.74167999,0.87671192,0.85750246,0.78201779,0.92711763,1.04489661,1.06836644,1.11662439,1.15509838,0.97286801,0.98857815,1.0425311,1.02682143,1,1.00962456,1.14680047,1.159595085,1.181494201,1.211897919,1.246631464,1.281751611
Nicaragua,NIC,0.317153224,0.354252181,0.413661477,0.459230342,0.63802861,0.646410042,0.982777015,0.581742766,0.29201255,0.412572792,0.102981891,0.730927935,0.770770474,0.74047881,0.730769288,0.739836336,0.723932408,0.709563606,0.722349774,0.707044274,0.71456997,0.724720473,0.704331283,0.699899762,0.723413558,0.756936685,0.780295477,0.814950854,0.901873985,0.910633075,0.92073523,0.966384278,0.977811354,0.971802368,1.003169437,1.027964881,1.023872634,1.015382293,1.001774826,1,0.998934941,1.007813842,1.01271596,1.01760976,1.02254506,1.030074119,1.042696377
Niger,NER,0.861166044,0.746648613,0.679111143,0.631288803,0.614809632,0.56270791,0.699549425,0.819683098,0.783333605,0.7415845,0.855013925,0.804672195,0.813245347,0.731054796,0.456687722,0.528909456,0.551624319,0.517940678,0.54392527,0.523032593,0.467331653,0.476013311,0.515001367,0.614901935,0.678626356,0.73790719,0.755689594,0.882954995,1.043684691,1.029919604,1.015094351,1.10762918,1.077314355,1.109282996,1.1037706,0.945439554,0.955599522,0.983508522,1.053984627,1,1.048294077,1.138305154,1.175961044,1.202268439,1.228204628,1.252997107,1.278065186
Nigeria,NGA,,,,,,,,,,,0.518036726,0.50386824,0.428638771,0.458604263,0.645217044,1.045193484,1.311817419,1.387101269,1.510441319,0.41189454,0.460626364,0.46560647,0.522137444,0.52224295,0.598783233,0.728282831,0.89616178,0.982819436,1.154732653,0.959865061,1.070406429,1.145058568,1.222324622,1.29566738,1.345459271,1.135324164,0.9482604,0.873486045,0.961905188,1,0.975782336,1.139222371,1.274633486,1.416350249,1.567146777,1.728436039,1.909992792
Norway,NOR,0.39518218,0.38420869,0.3772595,0.35679475,0.33880702,0.33844327,0.39131116,0.46036954,0.49905076,0.49757184,0.56977146,0.56211121,0.58272669,0.5221556,0.52414167,0.601502,0.61546159,0.57760389,0.53765103,0.55497731,0.56760349,0.56450532,0.62534208,0.7256299,0.80670776,0.91788786,1.00246459,1.1301298,1.28076412,1.10355818,1.21467324,1.39800109,1.39248593,1.41273603,1.32153711,1.00324111,0.94892559,1.00182757,1.08635412,1,0.90088275,1.063550846,1.065685689,1.068170743,1.072415965,1.079499449,1.089450121
Oman,OMN,0.533225698,0.554247592,0.521613749,0.471588641,0.456297995,0.442585618,0.343006818,0.374591919,0.345940695,0.375416655,0.431922677,0.395280485,0.400032632,0.37814848,0.376533972,0.3837594,0.412814241,0.403046328,0.346840382,0.385110095,0.452164362,0.431543394,0.451848104,0.498591681,0.563453575,0.690024969,0.784072458,0.84886197,1.135354325,0.850064036,0.982973038,1.142666435,1.179725044,1.154208423,1.171136268,0.951209756,0.861568008,0.925692177,1.036678948,1,0.884162743,1.019068534,1.014789663,1.013007183,1.015651377,1.022103651,1.03177722
Pakistan,PAK,0.6940393,0.773043293,0.785559612,0.6868215,0.7171547,0.659642304,0.635124521,0.627407252,0.678838076,0.675286228,0.647986398,0.70024178,0.696440138,0.721960897,0.697281047,0.775619126,0.759811907,0.736617205,0.708486444,0.644003327,0.641811705,0.61355536,0.599743276,0.658187297,0.718703827,0.73607343,0.810568678,0.8527038,0.904539725,0.887474143,0.914907728,1.065599851,1.073424318,1.070211175,1.08781673,1.157802179,1.139462219,1.186476692,1.155522085,1,1,,,,,,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,0.643373721,0.649987865,0.651510601,0.636300095,0.650177484,0.701218618,0.719300462,0.734874834,0.788891168,0.779242118,0.778378118,0.777009937,0.840012541,0.903259064,0.928538447,1.010786783,1.080797575,1.069129364,0.99985125,1,1.011149717,1.022439051,1.030842072,1.048615214,1.067881607,1.088014931,1.110510359
Panama,PAN,0.365663332,0.378973901,0.397451313,0.427249132,0.434217357,0.437692263,0.439175097,0.449263526,0.448372537,0.442653943,0.445195254,0.447328658,0.469988175,0.486731716,0.504629156,0.506954563,0.556712661,0.564961759,0.570665078,0.575703282,0.568367396,0.574345893,0.583832109,0.590322859,0.601974118,0.612560407,0.625414282,0.64432324,0.692825019,0.737664038,0.756753063,0.800978415,0.850454461,0.897268191,0.934919835,0.958106049,0.977291792,0.994191655,1.001704067,1,0.966017986,0.967037807,0.97778916,0.997333583,1.017287374,1.03763489,1.058382713
Papua New Guinea,PNG,0.673871897,0.653828392,0.615130687,0.59374766,0.553867933,0.495266204,0.509869234,0.545290415,0.736507616,0.72473258,0.6794619,0.729501064,0.74052314,0.742627392,0.738689566,0.677153159,0.676019129,0.68992536,0.503726466,0.45130366,0.471698833,0.413987133,0.401468516,0.460562126,0.523915934,0.587386033,0.652157624,0.691039491,0.847466269,0.789972278,0.879813633,1.098171755,1.242422164,1.194739696,1.148733451,1.008755237,0.91380368,0.966956723,1.027944984,1,0.987811761,0.993571701,0.967919791,0.962054219,0.981111378,0.99794881,1.052867861
Paraguay,PRY,0.363665293,0.424634369,0.451280161,0.516412664,0.408084238,0.335746007,0.399867642,0.321915828,0.402688386,0.275736417,0.320984862,0.441712749,0.445167577,0.429620925,0.44292953,0.47737977,0.507634767,0.495778625,0.460390404,0.445444381,0.456976547,0.442087272,0.374520741,0.383703525,0.461420931,0.504079444,0.601535567,0.758644344,0.981767545,0.89475542,0.976816942,1.164721677,1.157549425,1.241676249,1.231223006,1.072461369,1.024991386,1.05665347,1.058405676,1,0.949031518,0.962411057,0.982798319,1.010141492,1.032673743,1.052658649,1.072995742
Peru,PER,0.286716244,0.328532488,0.327722597,0.281044993,0.279064434,0.236530988,0.316564566,0.485204662,0.423826806,0.604143764,0.443026634,0.520042176,0.544239264,0.50181695,0.562594953,0.622595776,0.629596087,0.623064859,0.599254089,0.533495732,0.537569279,0.540843395,0.542216227,0.564751647,0.607826476,0.64198746,0.703419306,0.757362234,0.82679025,0.816453292,0.922851098,0.995280821,1.059691237,1.049052189,1.025625167,0.93915204,0.91698303,0.985924229,0.997428509,1,0.993531978,1.015234678,1.029498675,1.040286273,1.051342213,1.062996263,1.076618641
Philippines,PHL,0.429959067,0.456682691,0.459190657,0.403075056,0.410944164,0.432372916,0.407997237,0.434715503,0.464768814,0.491784722,0.49549731,0.510239865,0.592873886,0.595721966,0.673082439,0.744322601,0.786237505,0.743177431,0.591320401,0.657803553,0.615664311,0.563557949,0.580448745,0.570249798,0.584054138,0.629309451,0.710080669,0.814551409,0.905894187,0.868914169,0.957701923,1.036515285,1.084327424,1.101006314,1.084811082,1.050788064,1.019660572,0.983059213,0.976113603,1,1.06245044,1.10480686,1.119702151,1.135140005,1.150783539,1.166644555,1.182717305
Poland,POL,0.43691884,0.42597786,0.41652161,0.41566645,0.40709466,0.40988915,0.49860943,0.57480226,0.61777443,0.61895193,0.16612221,0.25791468,0.35753544,0.46709429,0.51147302,0.61349154,0.64911435,0.60813521,0.63390886,0.59191513,0.57952554,0.63733394,0.65353404,0.69132937,0.77250377,0.8944078,0.94812645,1.10367634,1.29724916,1.05839556,1.10966659,1.166232,1.08742032,1.12244648,1.13020043,0.95478125,0.91552765,0.97321829,1.03070324,1,1.02233955,1.070840429,1.112537856,1.154976476,1.200257339,1.247907839,1.304765579
Portugal,PRT,0.28911187,0.27627024,0.25841715,0.23075284,0.21774023,0.22832971,0.31540205,0.36544958,0.39735662,0.40236617,0.5025618,0.5454253,0.65096476,0.58646676,0.60875876,0.6972444,0.69410766,0.6348437,0.64087376,0.63425302,0.56736413,0.57183144,0.6269691,0.77740026,0.87537355,0.90488617,0.94296116,1.05892134,1.13512775,1.1079602,1.06057809,1.11041924,1.02251071,1.07992788,1.08681555,0.92698732,0.93998104,0.97269358,1.03684693,1,1.04815605,1.119108346,1.150901197,1.172028565,1.192353536,1.212631897,1.23286344
Qatar,QAT,0.280641512,0.32307577,0.308680181,0.277603622,0.248118887,0.266852518,0.20309631,0.212127565,0.194347631,0.195050367,0.318051624,0.287563121,0.297993115,0.273355403,0.274743483,0.31588204,0.342820376,0.344954229,0.266207317,0.340506262,0.511104052,0.473219827,0.489247071,0.577123704,0.625611593,0.845198813,0.866758273,0.950474348,1.198960269,0.830450587,0.957278472,1.205422025,1.281730395,1.291566907,1.272420281,0.952665065,0.867147526,0.934681406,1.050716263,1,0.853139686,0.947264563,0.960267371,0.960371223,0.971857496,0.988581269,1.010952387
Romania,ROU,0.355382288,0.426459797,0.410867668,0.338794769,0.258270865,0.319177478,0.337543457,0.374486015,0.389632799,0.370564822,0.278805239,0.241669184,0.180228662,0.238949982,0.26231009,0.288858162,0.276755095,0.294190239,0.368905482,0.315388213,0.317756088,0.327223056,0.353020598,0.432864762,0.508406144,0.637851451,0.731797773,0.976405456,1.096533658,0.942791006,0.937148802,1.013717888,0.92467476,0.996370154,1.007836673,0.870091282,0.879631074,0.92231345,1.006911989,1,1.030243369,1.136721456,1.186719864,1.227881082,1.264406276,1.301705618,1.336588064
Russian Federation,RUS,,,,,,,,,,,,,0.084611756,0.198377066,0.340191095,0.405462592,0.516984521,0.535909467,0.375536396,0.25734885,0.310381356,0.348641862,0.37499247,0.435650981,0.557773506,0.677036183,0.812158354,0.982830206,1.192299618,0.950900581,1.136154235,1.355179642,1.394965983,1.431554807,1.272312193,0.859456218,0.809708451,0.978044679,0.998371854,1,0.899800026,1.006725883,1.007983736,1.014950717,1.025693019,1.039436992,1.055365286
Rwanda,RWA,0.652569586,0.722816595,0.790894581,0.796747299,0.675375976,0.768503504,0.825530554,0.919050112,0.980807676,1.086017878,1.034158444,0.796912379,0.793558273,0.854118987,0.933784393,0.777387697,0.755081346,0.884700201,0.872149915,0.785638924,0.69335131,0.62344547,0.549833916,0.593830301,0.628101415,0.708564155,0.83341604,0.949807832,1.088682048,1.121904455,1.128597283,1.175231403,1.203166231,1.173452462,1.164509423,1.110075687,1.065688428,1.085726844,1.040584523,1,1.026640466,0.995812988,0.989466349,1.008984941,1.028491714,1.048058689,1.068688769
Samoa,WSM,0.333301677,0.342846524,0.35531615,0.326858238,0.314684606,0.283593705,0.286395387,0.316315111,0.343064181,0.331403462,0.454338537,0.45256016,0.475016833,0.479578946,0.359685319,0.517292384,0.512865315,0.553374059,0.559382914,0.514536405,0.506881061,0.475576003,0.47721016,0.535593629,0.636571852,0.693504919,0.720571951,0.789793533,0.918236127,0.834653333,0.894875151,0.954907352,1.028039938,1.044574866,1.026138799,1.02439805,0.961258998,0.990618501,1.017564085,1,0.97439437,0.988474879,1.004076339,1.022903793,1.045489396,1.069687527,1.092478363
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,0.933375325,0.951142583,0.978053316,1.046582065,1.153256845,1.101198269,1.067577295,1.12364766,1.07266145,1.129982839,1.134744468,0.93730658,0.946797255,0.982821416,1.049080099,1,1.031867355,1.10792355,1.134554535,1.149575509,1.163280939,1.180847344,1.197905568
Sao Tome and Principe,STP,0.380574338,0.516588865,0.48319407,0.471638553,0.521715297,0.501492462,0.750704177,0.773363735,0.648040319,0.622058385,0.770601208,0.685310508,0.604930383,0.791565268,0.805018841,0.621820852,0.801133344,0.542431216,0.41539448,0.43302064,0.425562573,0.388602187,0.42175509,0.47489149,0.495479025,0.556079401,0.542238061,0.572531617,0.686148721,0.66989702,0.658060745,0.745527213,0.784860644,0.896790959,0.969439175,0.851007276,0.893993569,0.929926626,0.998616872,1,1.059381098,1.193384663,1.251384212,1.297649813,1.34507166,1.392181347,1.454417816
Saudi Arabia,SAU,0.4106319,0.451157216,0.473246125,0.475223642,0.461607161,0.44441495,0.317624419,0.33507996,0.305092865,0.331263334,0.354789571,0.346763416,0.345732987,0.33998104,0.343702581,0.363699581,0.392226034,0.405794044,0.349252363,0.399853465,0.443631173,0.436325846,0.462317772,0.473028452,0.525329543,0.631181751,0.704227222,0.763631269,0.898715207,0.757495885,0.887722774,1.025580018,1.066766816,1.053793572,1.029876967,0.855743839,0.829671742,0.892446822,0.995155395,1,0.922882521,1.028836212,1.016261701,1.021370714,1.033356255,1.04476829,1.063298029
Senegal,SEN,0.703732832,0.607398743,0.551198849,0.519449805,0.488304011,0.517661621,0.710073305,0.805131053,0.801101113,0.759219607,0.889418085,0.852180237,0.899808914,0.837873544,0.568239961,0.680058754,0.697902089,0.632743526,0.652957398,0.633698823,0.556098079,0.576714675,0.619974713,0.735234137,0.807198213,0.846297447,0.878375173,1.02194631,1.186545171,1.105154653,1.069305643,1.164911476,1.111333628,1.161732349,1.144706926,0.966132777,0.972678306,0.998563091,1.035957032,1,1.040341224,1.129674697,1.164347809,1.186821991,1.212345624,1.233207492,1.26550167
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,0.354976296,0.447056341,0.548346595,0.688859854,0.736607236,0.743112532,0.838300676,1.048296793,1.191071931,1.061459428,0.965352672,1.127026011,0.997067205,1.083044863,1.070250606,0.885470728,0.879266966,0.934946874,1.025599536,1,1.039031464,1.129589382,1.164499518,1.195996285,1.229906661,1.265116548,1.300984207
Seychelles,SYC,0.360772843,0.39319674,0.385868728,0.385637031,0.379777343,0.385378003,0.470724468,0.537317285,0.581854253,0.566598378,0.63793323,0.629211086,0.681285437,0.693435152,0.728750113,0.758062199,0.682376913,0.680761682,0.717474163,0.721665429,0.683336169,0.707173899,0.784070227,0.842664356,1.030787347,1.035791222,1.04666881,0.964708793,0.951492711,0.816568802,0.882674625,0.879068286,0.88284754,1.043273831,1.009325269,0.986434033,0.97848266,0.998697233,0.994638797,1,0.826194048,0.680247913,0.697229251,0.792221896,0.895724829,1.053279582,1.217921618
Sierra Leone,SLE,0.703837952,0.740414006,0.8180491,0.722490596,0.822038593,0.750214158,0.560958341,0.477438154,0.766882548,0.671136911,0.36319635,0.473864887,0.45716877,0.516800928,0.592336007,0.629646258,0.903570501,0.989574972,0.789489517,0.855776569,0.79401519,0.774036132,0.706006993,0.712936164,0.697402173,0.746640096,0.838298317,0.889023852,0.980995178,0.929115557,0.92652238,0.994565479,1.115920593,1.195236445,1.164326381,1.243612377,1.060137833,0.984038318,1.046370915,1,1.044118297,1.065397929,1.034532506,1.014499339,1.005257809,1.001553886,1.003643634
Singapore,SGP,0.334524111,0.358965091,0.370434726,0.387058436,0.386435669,0.369179798,0.368347478,0.382883483,0.422431607,0.454028189,0.511482078,0.560438155,0.602596241,0.628493694,0.687853667,0.764633589,0.780185698,0.74891548,0.655626125,0.624173523,0.637378701,0.602133835,0.597155698,0.602776137,0.646615894,0.669175043,0.713892779,0.797187571,0.837388206,0.838678615,0.904519114,0.99088933,1.001996409,0.996196743,0.981163368,0.93191603,0.933382234,0.96187831,1.017708011,1,0.959838033,1.004765477,1.018849519,1.038408057,1.058564808,1.079615843,1.101071525
Slovakia,SVK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36092017,0.39317145,0.46554971,0.47215927,0.45117018,0.45134984,0.41220833,0.40380346,0.4062064,0.45026018,0.58448011,0.70479306,0.7504374,0.808321,0.98204838,1.15026315,1.13895154,1.08857202,1.16186231,1.08765814,1.1292121,1.12631308,0.93959769,0.93193372,0.96154075,1.02724103,1,1.03833206,1.128305686,1.169131717,1.197570752,1.226457157,1.253500103,1.280334073
Slovenia,SVN,0.43691884,0.42597786,0.41652161,0.41566645,0.40709466,0.40988915,0.49860943,0.57480226,0.61777443,0.61895193,0.68148469,0.70849584,0.74715594,0.73017727,0.76451155,0.85245878,0.80680107,0.75485438,0.73911577,0.74997384,0.7236499,0.68748259,0.71213274,0.80524439,0.87369519,0.87157267,0.89933868,1.02203689,1.12496488,1.12303799,1.05715578,1.12132023,1.04153827,1.09304929,1.09730553,0.92662371,0.93182926,0.96395487,1.03098897,1,1.04052907,1.1139821,1.145972971,1.1668511,1.189790447,1.212845243,1.237101324
Solomon Islands,SLB,0.324702653,0.350519127,0.354634728,0.320128693,0.321351063,0.302577136,0.270310892,0.261107964,0.292823587,0.276061034,0.335696313,0.335843612,0.35158522,0.37827835,0.468515909,0.495277059,0.531079843,0.5527608,0.474260498,0.507793473,0.509822761,0.540708282,0.469449628,0.449618546,0.475250413,0.539757062,0.581568515,0.640514007,0.682501832,0.70062937,0.742335328,0.857906353,0.955294674,0.978517039,1.008289072,0.974138883,0.96922955,0.971333393,1.003707815,1,1.037207623,1.071807923,1.126108461,1.181630214,1.229136815,1.269713205,1.31089235
